PlaceID,BusinessName,FormattedAddress,CityHub,Telephone,Website,Latitude,Longitude,Rating,TotalReviews,PlaceTypes,BusinessStatus
"ChIJJ45_ALamToYRKrCLGyznftI","G's Barber Shop","714 N Galloway Ave #101, Mesquite, TX 75149, USA","Mesquite","(469) 767-3419","https://gs-barbershop-dallas.square.site/","32.7734617","-96.5986027","4.7","151","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ93mR38rZ-4YRPwoUcnAYZj4","Aces & Eights Barber Shop","3303 N Midkiff Rd #170, Midland, TX 79705, USA","Midland","(432) 262-1184","https://www.barbershopmidland.com/","32.0213995","-102.126272","4.6","468","barber_shop | hair_salon | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJRW25j-nZ-4YR6HQDLBN5W2k","SouthSide Barbershop","1107 S Big Spring St, Midland, TX 79701, USA","Midland","(432) 847-8352","https://linktr.ee/southsidebarbershop432?utm_source=linktree_profile_share&ltsid=2b9a73f3-c9ee-4821-91c7-2d0d19e4e40c","31.986480799999995","-102.0773864","4.9","68","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJM1jC5i_Z-4YRjkMqJri49rw","GroomHouse Barbershop","4400 N Big Spring St suite 18B, Midland, TX 79705, USA","Midland","(432) 218-6155","https://www.groomhousemidland.com/","32.0412123","-102.0853754","5","38","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJ98-GWkXZ-4YRl1YZJSIplPg","The Barber's Lounge","4711 Briarwood Ave #2b, Midland, TX 79707, USA","Midland","(432) 218-7057","https://the-barber-s-lounge.cms.webnode.page/the-barbershop/","32.0291997","-102.1510584","4.7","129","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJ476q-pvZ-4YRewRk6a_Dof0","The Hair Lounge Barbershop","3001 W Loop 250 N Ste G111, Midland, TX 79705, USA","Midland","(432) 245-0220","http://www.thehairloungebarbershop.com/","32.033516899999995","-102.12375329999999","4.7","54","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJh9xVkhHZ-4YR-XjFn5jcVrw","Legado Barbershop","203 W Wall St # 107, Midland, TX 79701, USA","Midland","(432) 288-5097","https://linktr.ee/legadobarbershopmtx","31.9972339","-102.0762319","5","84","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJ-Qz7pWbY-4YRGJDlkRisllI","G Street Barbershop","101 N G St, Midland, TX 79701, USA","Midland","(432) 254-0480","N/A","31.995870399999998","-102.0893401","4.9","88","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJWwHyaKXZ-4YRGrM7YtIxWnQ","Legendz Barbershop","4310 W Illinois Ave suite 320, Midland, TX 79703, USA","Midland","(432) 247-1463","https://legendzbarber.com/","31.9887329","-102.12979639999999","4.4","225","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJ9ymifgDZ-4YRaaUogf-FCvI","Oscar A Barber","602 N Baird St Suite 133, Midland, TX 79701, USA","Midland","(432) 895-1701","https://oscar-a-barber.vercel.app/","32.0031569","-102.07276809999999","5","412","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJbQWO4NbY-4YRBe3xneaTKm0","The Men's Den Barbershop","4519 N Garfield St #14, Midland, TX 79705, USA","Midland","(432) 704-5388","http://www.mensdentx.com/","32.0363594","-102.1135106","4.6","230","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJOwgA3DHZ-4YRsuVajR8GvYw","Expert Cuts","4706 N Midkiff Rd #18, Midland, TX 79705, USA","Midland","(432) 699-5208","https://www.facebook.com/pages/Expert-Cuts/157663464264213","32.034608999999996","-102.1289917","4.4","159","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJsW2aC_XZ-4YReycr00tEs-0","Goodfellas Hair Studio","2101 W Wadley Ave Suite 9B, Midland, TX 79705, USA","Midland","(432) 218-8954","N/A","32.0225181","-102.1063591","4.9","66","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJ0zviE6XZ-4YRo9uu-V7JREc","Western Barber and Gun shop","308 Midland Dr, Midland, TX 79703, USA","Midland","(432) 697-0198","N/A","31.989453","-102.1323206","4.7","180","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJy8tRDDJj-YYR2RMJ8ijAvw0","The Garage Barbershop","503 E Interstate 20 #102, Midland, TX 79701, USA","Midland","(325) 387-4175","N/A","31.975566800000003","-102.06623839999999","4.3","167","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJe3U60NLZ-4YRgEmQJjmYq1s","HAIRCUTS Lounge","1115 Andrews Hwy Suite 4, Midland, TX 79701, USA","Midland","(432) 351-8428","http://booksy.com/","32.0014928","-102.11682599999999","4.6","96","barber_shop | beauty_salon | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJ40r1JODZ-4YRHqMyjTBFZQY","Ocotillo","3211 W Wadley Ave #10, Midland, TX 79705, USA","Midland","(432) 901-8681","N/A","32.0193345","-102.12299879999999","4.9","54","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJrcj6GADf-4YRyyj-EDWBLBc","West Texas Barbershop","6900 TX-349, Midland, TX 79705, USA","Midland","(432) 999-8944","N/A","32.0789788","-102.09018999999999","3.9","41","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJo2KnOaXZ-4YRtZaAIblsa7s","Texas Cutz #1 shoppe in Midland !","4311 W Illinois Ave, Midland, TX 79703, USA","Midland","(432) 664-2208","N/A","31.987908999999995","-102.13063799999999","4.4","96","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJIZ1JLlPY-4YRzK3_wUcgcbc","Midland Barber Shop","207 N Midkiff Rd, Midland, TX 79701, USA","Midland","N/A","N/A","31.990087600000003","-102.11600000000001","4.4","67","barber_shop | hair_salon | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJLSXbKmXZ-4YRYlhFCVlzlsA","Off The Wall Barbershop","1000 N Midkiff Rd STE. 10, Midland, TX 79701, USA","Midland","(432) 234-0584","https://www.facebook.com/profile.php?id=100088594209046&mibextid=LQQJ4d","31.999959299999997","-102.11746099999999","4.5","44","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJvbdwHT7LTYYRzGdgjbdyXeU","PMC Barbershop","518 Acme St unit 101, Denton, TX 76205, USA","Denton","(940) 808-1569","https://pmcbarbershop.com/","33.1955579","-97.1394028","4.9","710","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ-fdIoK7LTYYRadwoHpcL15Q","The Denton Barber Company","517 S Locust St, Denton, TX 76201, USA","Denton","(940) 218-1800","N/A","33.210088999999996","-97.13196190000001","4.8","445","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJEQmwgjjLTYYRZJOQQO4cKcY","The Denton Dapper Devil","405 S Elm St Suite 104, Denton, TX 76201, USA","Denton","(940) 514-1028","http://thedapperdevilbarbershop.com/","33.2113952","-97.1333389","4.9","413","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJOcD-YV7LTYYRBNPJnKV5PqM","Pmc Barbershop 288","2100 Sadau Ct Suite #170, Denton, TX 76210, USA","Denton","(940) 208-7941","https://www.pmcbarbershop.com/","33.1894317","-97.1010753","4.9","310","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJa6SWs2PLTYYR-mYVKbX1tuY","Fades by Bernadette","124 N Austin St, Denton, TX 76201, USA","Denton","(940) 304-6389","https://booksy.com/en-us/1123341_boudreau-s-barber-shop_barber-shop_36535_denton","33.2152627","-97.1315578","5","47","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJH_tJjjnLTYYRrcRUpPWH3TM","Enhance Barbershop","2317 W University Dr #173, Denton, TX 76201, USA","Denton","(940) 808-1177","https://www.enhancebarbershop.com/","33.2285441","-97.1623156","4.9","674","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJz_Kr4pPLTYYRm0bfYr1TXgk","Pepe Le Barbershop","721 S Elm St #105, Denton, TX 76201, USA","Denton","(940) 208-4770","N/A","33.2075084","-97.133595","4.9","176","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJYQJrAFjKTYYRT8E-PG8Sxh4","North Texas Cutz","1100 Dallas Dr Suite 120, Denton, TX 76205, USA","Denton","(940) 320-3202","https://booksy.com/en-us/861034_north-texas-cutz_barber-shop_36535_denton?do=open-widget&rwg_token=AOfrVq42MCx6u2_MJd20nsAZr3f4BXs5QFx29wsbzCCnyY4NnhU0yzEfbYY6ek91eAWCKC0oau3hwd71EskDNqNOXs7vk81NJUFmxtkZ3CMuWVyp1fXJyzc%3D","33.197437","-97.1227663","4.7","427","barber_shop | hair_salon | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJj8Z_qkbLTYYR96zwmEDwDlQ","Boudreau's Barber Shop","124 N Austin St Suite 4, Denton, TX 76201, USA","Denton","(940) 243-9920","http://boudreausbarbershop.net/","33.2152627","-97.1315578","4.9","116","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJS7aatYvKTYYRdwB-ZzONbZ8","Barnhart's Barbershop","110 W Oak St, Denton, TX 76201, USA","Denton","(903) 830-1329","http://barnhartsbarbershop.com/","33.2158359","-97.1330512","4.7","595","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ1-lBfvLLTYYRfKMb9e5ppvQ","Quality Reflection Studio","301 Dallas Dr #128, Denton, TX 76205, USA","Denton","(940) 287-4158","https://qualityreflectionstudio.com/","33.203972199999995","-97.1290217","5","88","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJN0RzGWbKTYYRahToSOAtw-8","The Original Campus Barbershop","311 E Hickory St suite 120, Denton, TX 76201, USA","Denton","(940) 387-6036","https://www.campus-barbershop.com/","33.2146398","-97.1296703","4.6","187","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ4UIi-4rLTYYRyqmTm934Eh4","CrispyCuts","3206 E McKinney St, Denton, TX 76209, USA","Denton","(940) 222-0160","N/A","33.2132503","-97.09642389999999","4.9","32","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJcwrOztHLTYYRhK7A29r1khs","Barbershop On Bell","107 S Bell Ave, Denton, TX 76201, USA","Denton","(214) 215-5464","http://jedbell.setmore.com/","33.2147875","-97.12838289999999","5","33","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJgYD3Qo7KTYYRYoUhmipP26M","Fama Barber Shop and Beauty Salon","500 N Bell Ave #109, Denton, TX 76209, USA","Denton","(940) 612-9127","N/A","33.219089499999995","-97.127037","4.6","123","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJDxrPPlA1TIYR3tugWFZ_Y_Q","The Bearded Barber Co","3901, 3901 FM2181, Corinth, TX 76210, USA","Denton","(940) 498-2337","http://thebeardedbarberco.com/","33.1304996","-97.04892","4.9","165","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJswmz5O3LTYYRehA8iHmShaI","KD the Lady Barber","233 W McCart St, Krum, TX 76249, USA","Denton","(940) 218-3113","https://square.site/book/Z59GY17R930CE/kd-the-barber-denton-tx","33.2616667","-97.23917709999999","5","20","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJSxWJAnfKTYYRXDEyGErMESA","Northside Barber Shop","1632 W University Dr, Denton, TX 76201, USA","Denton","(940) 382-3003","N/A","33.2302961","-97.1490433","4.5","171","barber_shop | hair_salon | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJk89U5_XKTYYRd38781cPrtc","The CHOP SHOP Barbershop","400 S Carroll Blvd, Denton, TX 76201, USA","Denton","(940) 395-3261","https://www.facebook.com/The-CHOP-SHOP-371901232877819/?ref=bookmarks","33.2116251","-97.1378055","4.8","50","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJh8CnaO3KTYYRsmVc0-jm6YI","King David the Barber","124 N Austin St Ste 4, Denton, TX 76201, USA","Denton","(940) 600-3918","http://www.dentonbarber.com/","33.2152627","-97.1315578","4.9","146","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJF6egpNOmZYYRp2lEJmkaw84","The Spot Barbershop Mcallen","1701 Dove Ave W C, McAllen, TX 78504, USA","McAllen","(956) 627-6518","http://thespotbarbershopmcallen.booksy.com/","26.2542924","-98.229573","4.8","914","barber_shop | hair_salon | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJA-g6HuGnZYYRfvfFmjf6iNA","EL3MENT BARBERSHOP","2228 W Trenton Rd #250, McAllen, TX 78504, USA","McAllen","(956) 331-8225","http://el3mentbarbershop.com/","26.2706172","-98.2337367","4.9","142","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJxZQf_fqnZYYRIqy8JWyLMD4","Top-Tier Cuts Barbershop","228 N Ware Rd, McAllen, TX 78501, USA","McAllen","(956) 331-6910","https://www.facebook.com/profile.php?id=100092578345309&mibextid=LQQJ4d","26.210029499999997","-98.2604842","4.9","151","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJuchL706nZYYR4wJloKeTO8s","Faded Valley Barbershop","2201 N 10th St A, McAllen, TX 78501, USA","McAllen","(956) 776-1635","http://fadedvalleybarbershop.booksy.com/","26.2235828","-98.2271636","4.9","66","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJO4YBe8OnZYYRTB6jNuaET7I","Chrome Cuts Barber Studio","1713 N 23rd St #50, McAllen, TX 78501, USA","McAllen","(956) 249-4817","https://passivemint.io/business/chrome-cuts-barber-studio-jNuaET7I","26.221785999999998","-98.24306999999999","4.9","130","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJuyTDRi-hZYYRLZ6PRFCcgrM","RazorSharp Barbershop RGV","121 E Nolana Ave #500, McAllen, TX 78504, USA","McAllen","(956) 815-1055","https://linktr.ee/RSBRGVLLC","26.238642199999997","-98.2115158","4.8","297","barber_shop | hair_salon | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJH8U9iM2nZYYRnPeVDMMlL_I","77 Cuts&co.","2501 N 23rd St suite 10, McAllen, TX 78501, USA","McAllen","(956) 540-7145","http://77cuts-co.booksy.com/a/","26.2292299","-98.2421027","4.9","352","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJpeVTNIOnZYYRzkbUxU6iMCQ","HOUSE Of FADES","1301 N 23rd St, McAllen, TX 78501, USA","McAllen","(956) 595-9815","http://ladybarber-clari.booksy.com/","26.217680299999998","-98.2437511","5","23","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJPdL98-SnZYYRQbyYFGf3P84","The UPPERROOM BARBERSHOP","2624 Pecan Blvd suite 105, McAllen, TX 78501, USA","McAllen","(956) 899-7459","N/A","26.2189296","-98.2479929","4.6","93","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJs41S9gyhZYYRPDzuAtHnyLg","Pros Barbershop- Fades and shaves","3616 N 23rd St suite 10, McAllen, TX 78501, USA","McAllen","(956) 746-1333","http://prosbarbershop-fadesandshaves.booksy.com/a","26.238406599999998","-98.23915099999999","4.8","73","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJ7RLn0kOnZYYRF8h_JuV5KA4","TDK Barbershop & Boutique","2200 S 10th St Suite X05, McAllen, TX 78503, USA","McAllen","(956) 627-6299","https://www.tdkbarbershop.com/mcallen","26.1852761","-98.2359957","4.8","629","barber_shop | womens_clothing_store | hair_salon | hair_care | clothing_store | shoe_store | store | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJCWBFvsymZYYRf5uIxf6UQQI","Brooklyn's Barbershop","1723 N 23rd St, McAllen, TX 78501, USA","McAllen","(956) 780-3052","http://brooklynsbarbershop956.booksy.com/","26.2221156","-98.24288969999999","4.9","43","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJazt73hCnZYYREzoXqFkiVak","Legends Barbershop","1624 N 10th St # 14, McAllen, TX 78501, USA","McAllen","(956) 731-4002","http://legendsbarbershop956.booksy.com/","26.2184708","-98.2269055","4.5","57","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJ60z-siehZYYR-65DjoXLHvw","Junior The Barber ( Barbershop )","4108 N 10th St 1100 st #1, McAllen, TX 78501, USA","McAllen","N/A","http://book.thecut.co/JuniorThebarber956","26.2406229","-98.2229637","5","14","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJNaEIjYsLZYYRMPh4sWuVDiU","PRIME CUTZ BARBER STUDIO LLC","1501 S Cage Blvd E, Pharr, TX 78577, USA","McAllen","(956) 315-8488","https://www.primecutzbarberstudio.com/","26.177930600000003","-98.18627860000001","5","279","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJH5I7bw2nZYYRsRlo_EyjbQA","Top Cut Barbershop","6101 N 23rd St suite g, McAllen, TX 78504, USA","McAllen","(956) 342-5191","N/A","26.2603881","-98.2367458","4.9","66","hair_salon | hair_care | service | point_of_interest | establishment","OPERATIONAL"
"ChIJ8Se-BeanZYYRBqUVphXR9bY","The Times Barbershop","508 W Expy 83 Suite 30, McAllen, TX 78501, USA","McAllen","(956) 322-5956","http://thetimesbarbershop.com/","26.189583","-98.22767429999999","5","41","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJiRSiTCWnZYYRXvncw6sTSQo","Man Barbershop","1317 N 10th St, McAllen, TX 78501, USA","McAllen","(956) 631-3515","http://manbarbershoptx.booksy.com/","26.215823","-98.22826889999999","4.3","357","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJz4NFcLFftwcRddZGm9Amyso","Freedom Faders Barbershop","6100 N 10th St Suite E, McAllen, TX 78504, USA","McAllen","(956) 685-8876","N/A","26.2586879","-98.2199401","4.7","129","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJ0YO9wvgLZYYRO-jrdpX47cQ","Queen of all Fades","417 W Nolana Ave suite b, McAllen, TX 78501, USA","McAllen","(956) 820-1055","http://facebook.com/jackofallfadesbarbershop","26.237954499999997","-98.21811520000001","4.7","24","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
